proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm
0.75,0.3333333333333333,0.039543306850099276,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,1.9993121822085754e-05,0.0005242155883932001,0.04132231404958678,0.02412868632707775,1.0,1.0,0.6409688000247166,0.05481423051821954,0.06390977443609022,0.06241426611796982,0.0,0.0,0.027871955307216048,0.0011061042140626347,0.7415730338543653,0.5961538441479206,0.004207143212830587,0.003526677817643229,0.23662151939349796,0.2863745609169902,0.009344780483956072,0.0,0.0,0.0,0.0,0.26086956521739135,0.2727272727272727,0.24999999999999997,0.42105263157894735,0.22222222222222224,0.0,0.30000000000000004
0.75,0.3333333333333333,0.024907217555371845,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,3.174156922573303e-05,0.0008322575037095655,0.04132231404958678,0.02412868632707775,1.0,1.0,0.21811164824987464,0.06371177465557276,0.06390977443609022,0.06241426611796982,0.0,0.0,0.015977090646719268,0.0007241815969631638,0.7528089880943298,0.5961538441479206,0.0026497090747978464,0.0023370351702651977,0.0023116215779452097,0.0024034017378443337,0.0007643487994792566,0.0,0.0,0.0,0.0,0.4347826086956522,0.5454545454545455,0.5833333333333334,0.5789473684210527,0.5,0.0,0.8
0.75,0.3333333333333333,0.01814824436942385,0.002368582567578081,0.001678463094034378,0.1220472440944882,0.11507936507936507,0.02,0.005405405405405406,0.375,8.054953406743784e-06,0.0011753131207030256,0.013774104683195593,0.010723860589812333,1.0,1.0,0.2821860419252966,0.6412717348915842,0.023496240601503758,0.15637860082304525,0.0,0.0,0.03664800944514029,0.0014112786388980586,0.7528089880943298,0.5961538441479206,0.005790624509219335,0.004135709693688633,0.001651158269960864,0.0015830097984840083,0.0007742113646338276,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.3684210526315789,0.0,0.0,0.0
1.0,0.0,2.0578213399512655e-05,0.0008644461925467449,0.00016361797959371264,0.1220472440944882,0.11507936507936507,0.0,0.0,0.125,0.0019422343075195427,0.05772896372864627,0.0027548209366391185,0.002680965147453083,0.0,0.0,0.0,0.0,0.04229323308270677,0.061042524005486966,0.0,0.0,0.0,0.0,0.7640449441969395,0.5961538441479206,2.872862430748055e-07,3.192073443225782e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.47368421052631576,0.0,0.0,0.5000000000000001
0.75,0.3333333333333333,0.03575341588843257,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,2.2112410008718096e-05,0.0005797828506066083,0.04132231404958678,0.02412868632707775,1.0,1.0,0.8211531866947716,0.5187217849669007,0.06390977443609022,0.06241426611796982,0.0,0.0,0.02527561949889967,0.0011550444253320166,0.7415730338543653,0.5961538441479206,0.0038038507848021747,0.003564382908361956,0.00306108348771468,0.0034895544462932157,0.00048819697515126707,0.0,0.0,0.0,0.0,0.5217391304347826,0.22727272727272724,0.20833333333333334,0.6842105263157894,0.6666666666666666,0.0,0.30000000000000004
0.75,0.3333333333333333,0.02968912239039407,0.003267606607826696,0.008111039617611912,0.1220472440944882,0.11507936507936507,0.02,0.010810810810810811,0.375,6.8416829663303576e-06,0.003636712051363664,0.01928374655647383,0.0160857908847185,1.0,1.0,0.6510565326566339,0.518244459963483,0.023496240601503758,0.5041152263374485,0.0,0.0,0.041251580539858945,0.05076185573117968,0.7415730338543653,0.5961538441479206,0.006766192825249525,0.004198589518507642,0.090139189129055,0.10899657977445,0.0037231183458505727,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.5833333333333334,0.6842105263157894,0.0,0.0,0.0
0.75,0.3333333333333333,0.03872379799985766,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,2.041623519806925e-05,0.0005353095110465167,0.04132231404958678,0.02412868632707775,1.0,1.0,0.3049182267887577,0.05782606809693493,0.06390977443609022,0.06241426611796982,0.0,0.0,0.03137615039553427,0.0011039985205770532,0.7415730338543653,0.5961538441479206,0.004119901882171782,0.003634592563745707,0.002276490550924766,0.0019787622481050103,0.001415278099680946,0.0,0.0,0.0,0.0,0.17391304347826086,0.2727272727272727,0.24999999999999997,0.2631578947368421,0.22222222222222224,0.0,0.20000000000000004
0.75,0.3333333333333333,0.034555759868928185,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,2.2878795130201468e-05,0.000599877335420229,0.04132231404958678,0.02412868632707775,1.0,1.0,0.26528796622180956,0.055650698843683455,0.06390977443609022,0.06241426611796982,0.0,0.0,0.02458861584868405,0.0012377306159509268,0.7415730338543653,0.5961538441479206,0.003676359598105699,0.0034426512085190056,0.006925496459963511,0.00674801257163986,0.003062326480494312,0.0,0.0,0.0,0.0,0.4347826086956522,0.5454545454545455,0.5833333333333334,0.5789473684210527,0.5,0.0,0.8
0.75,0.3333333333333333,0.0321333701808009,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,2.4603525510210226e-05,0.0006450993978343729,0.04132231404958678,0.02412868632707775,1.0,1.0,0.810691607926188,0.06320052649422982,0.06390977443609022,0.06241426611796982,0.0,0.0,0.018831216653576083,0.0008903312517397345,0.7415730338543653,0.5961538441479206,0.0034186488672622644,0.002954628314968271,0.07982471959585268,0.09608407284156037,0.004048582995951417,0.0,0.0,0.0,0.0,0.26086956521739135,0.49999999999999994,0.49999999999999994,0.3684210526315789,0.2777777777777778,0.0,0.30000000000000004
0.75,0.3333333333333333,0.031894870887309565,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,2.4787501650180107e-05,0.0006499232197318433,0.04132231404958678,0.02412868632707775,1.0,1.0,0.3439468387497694,0.023615515122765347,0.06390977443609022,0.06241426611796982,0.0,0.0,0.019586170046208967,0.0007956577404911056,0.7415730338543653,0.5961538441479206,0.003393284652147433,0.002990811201624127,0.006981706103196221,0.005968062488445185,0.004512123558216257,0.0,0.0,0.0,0.0,0.7391304347826086,0.7272727272727273,0.75,0.894736842105263,0.9444444444444444,0.0,0.5000000000000001
0.75,0.3333333333333333,0.026030979990317244,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,3.037127949407764e-05,0.0007963287463900306,0.04132231404958678,0.02412868632707775,1.0,1.0,0.21579636682999398,0.5322701792444392,0.06390977443609022,0.06241426611796982,0.0,0.0,0.01584835902721659,0.0006221479852808661,0.7415730338543653,0.5961538441479206,0.0027692861000700978,0.002443028958490277,0.0016183693114084497,0.0016725596228508042,0.000552303648655979,0.0,0.0,0.0,0.0,0.34782608695652173,0.7272727272727273,0.75,0.47368421052631576,0.4444444444444444,0.0,0.20000000000000004
0.75,0.3333333333333333,0.0413611290267779,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,1.911442269116327e-05,0.0005011762791378707,0.04132231404958678,0.02412868632707775,1.0,1.0,0.15695260256423776,0.525029788800708,0.06390977443609022,0.06241426611796982,0.0,0.0,0.026483710688830788,0.0010489700368196738,0.7415730338543653,0.5961538441479206,0.0044005972680993535,0.0038813171771856134,0.004653690045974804,0.0033653401737844335,0.004053514278528703,0.0,0.0,0.0,0.0,0.30434782608695654,0.7272727272727273,0.7083333333333334,0.47368421052631576,0.33333333333333326,0.0,0.6000000000000001
0.75,0.3333333333333333,0.03151584379444177,0.01860288206360595,0.031626068572479085,0.1220472440944882,0.11507936507936507,0.1,0.04054054054054054,0.0,3.6829289908404665e-05,0.014225047044841418,0.0743801652892562,0.05630026809651475,1.0,1.0,0.4750138799659795,0.03553120354760452,0.04793233082706766,0.5617283950617283,0.0,0.0,0.012943209228837422,0.012730093299017463,0.7415730338543653,0.5961538441479206,0.001862760488820735,0.0012462923747749589,0.035229393896101156,0.04100226474394528,0.004181727625538126,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.10526315789473684,0.0,0.0,0.0
0.75,0.3333333333333333,0.037643991748636384,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,2.1001869190010837e-05,0.0005506647052517102,0.04132231404958678,0.02412868632707775,1.0,1.0,0.7662037235494944,0.036294203292045295,0.06390977443609022,0.06241426611796982,0.0,0.0,0.028867093555217327,0.0011100484584187222,0.7415730338543653,0.5961538441479206,0.004004938322835681,0.0035334656979787793,0.002271806413988707,0.001580121094472176,0.0020859325301917776,0.0,0.0,0.0,0.0,0.4347826086956522,0.5454545454545455,0.5833333333333334,0.5789473684210527,0.5,0.0,0.8
0.75,0.3333333333333333,0.024643760428719578,0.002368582567578081,0.001678463094034378,0.1220472440944882,0.11507936507936507,0.02,0.005405405405405406,0.375,5.931857027410045e-06,0.0008655281908208016,0.013774104683195593,0.010723860589812333,1.0,1.0,0.9398176293504555,0.06585256867805979,0.023496240601503758,0.15637860082304525,0.0,0.0,0.0485372122993437,0.0018743150793257576,0.7415730338543653,0.5961538441479206,0.007864863104913106,0.0054819482181846044,0.07499069027783958,0.08705398410057312,0.009285605093028646,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.5833333333333334,0.21052631578947367,0.0,0.0,0.20000000000000004
0.75,0.3333333333333333,0.033178899407953405,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,2.3828222308266728e-05,0.0006247711179089105,0.04132231404958678,0.02412868632707775,1.0,1.0,0.843884980535039,0.024122926999865544,0.06390977443609022,0.06241426611796982,0.0,0.0,0.02045415649395042,0.0008013947384389165,0.7415730338543653,0.5961538441479206,0.0035295478050692618,0.0031131052809663046,0.004681794867591159,0.003304677389535959,0.004216246603579125,0.0,0.0,0.0,0.0,0.7391304347826086,0.7272727272727273,0.75,0.894736842105263,0.9444444444444444,0.0,0.5000000000000001
0.75,0.3333333333333333,0.03359070365510867,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,2.3536101279691058e-05,0.0006171117713681194,0.04132231404958678,0.02412868632707775,1.0,1.0,0.5704596510755051,0.5255141235871468,0.06390977443609022,0.06241426611796982,0.0,0.0,0.020034728622773758,0.0008773995356420892,0.7415730338543653,0.5961538441479206,0.00357362370737151,0.0031474519912154143,0.010202050246736913,0.009948696616749863,0.0044973297104844,0.0,0.0,0.0,0.0,0.34782608695652173,0.7272727272727273,0.7083333333333334,0.47368421052631576,0.4444444444444444,0.0,0.5000000000000001
0.75,0.3333333333333333,0.041309953469839754,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,1.9138103980291908e-05,0.0005017971662548635,0.04132231404958678,0.02412868632707775,1.0,1.0,0.6322196956813432,0.0300797039087773,0.06390977443609022,0.06241426611796982,0.0,0.0,0.02370948852458677,0.0009894278871007784,0.7415730338543653,0.5961538441479206,0.004395149522913313,0.003692320222423678,0.23901511336782422,0.28672120539841006,0.013792797368667618,0.0,0.0,0.0,0.0,0.30434782608695654,0.7272727272727273,0.7083333333333334,0.47368421052631576,0.33333333333333326,0.0,0.6000000000000001
0.75,0.3333333333333333,0.03153186240370611,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,2.507286686125149e-05,0.0006574053968390371,0.04132231404958678,0.02412868632707775,1.0,1.0,0.6318439869413475,0.5554159830128337,0.06390977443609022,0.06241426611796982,0.0,0.0,0.020198620251007833,0.0008736994438187907,0.7415730338543653,0.5961538441479206,0.0033546244147340818,0.002791306611422516,0.2129713120033351,0.2604542198188205,0.0037970875845098552,0.0,0.0,0.0,0.0,0.26086956521739135,0.2727272727272727,0.24999999999999997,0.42105263157894735,0.22222222222222224,0.0,0.30000000000000004
0.75,0.3333333333333333,0.037470646798444966,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,2.1099027308146815e-05,0.0005532121309988691,0.04132231404958678,0.02412868632707775,1.0,1.0,0.2717235718195761,0.5719714088593798,0.06390977443609022,0.06241426611796982,0.0,0.0,0.0217756964572669,0.0009808672440347935,0.7528089880943298,0.5961538441479206,0.003986547917430103,0.0035162078167494484,0.004656032114442835,0.003090913292660381,0.004526917405948113,0.0,0.0,0.0,0.0,0.5217391304347826,0.7272727272727273,0.75,0.6842105263157894,0.6666666666666666,0.0,0.6000000000000001
0.75,0.3333333333333333,0.02174995166919608,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,3.634923749222342e-05,0.0009530695738035633,0.04132231404958678,0.02412868632707775,1.0,1.0,0.7190265783234847,0.06341741430433188,0.06390977443609022,0.06241426611796982,0.0,0.0,0.013455571626107821,0.0005842828513876974,0.7528089880943298,0.5961538441479206,0.002313686380461471,0.002040981722187464,0.0020984933473545166,0.0018112174154187467,0.0013265150132898064,0.0,0.0,0.0,0.0,0.4347826086956522,0.5454545454545455,0.5833333333333334,0.5789473684210527,0.5,0.0,0.8
0.75,0.3333333333333333,0.022940688289442714,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,3.446253124048973e-05,0.0009036004982519051,0.04132231404958678,0.02412868632707775,1.0,1.0,0.21811143712531358,0.5641733794636954,0.06390977443609022,0.06241426611796982,0.0,0.0,0.014722639412551199,0.0006406158951869497,0.7528089880943298,0.5961538441479206,0.00244029240632234,0.002153046068003933,0.0014450562447742598,0.0014067988537622483,0.0006410667350471184,0.0,0.0,0.0,0.0,0.4347826086956522,0.5454545454545455,0.5833333333333334,0.5789473684210527,0.5,0.0,0.8
0.75,0.3333333333333333,0.5641175433148894,0.013260604593667067,0.009346447283757699,0.1220472440944882,0.11507936507936507,0.06,0.013513513513513514,0.5,1.406323405979404e-06,0.00022724482323195454,0.030303030303030304,0.02412868632707775,1.0,1.0,0.3911233405818353,0.8917331557802337,0.09774436090225563,0.38751714677640603,0.0,0.0,0.7055157729273995,0.886039660427367,0.44943820126354694,0.5961538441479206,0.08185609200054648,0.052965396104393575,0.0017261044609378111,0.0016812257348863009,0.0007643487994792566,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.16666666666666666,0.47368421052631576,0.05555555555555555,0.0,0.0
0.75,0.3333333333333333,0.1334136970228245,0.010598110320623093,0.002364187884915893,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,4.895831141990887e-06,0.00024311810238776294,0.04132231404958678,0.02412868632707775,1.0,1.0,0.3526954241368542,0.852177367518823,0.04887218045112782,0.098079561042524,0.0,0.0,0.1401544304136246,0.006254989615084536,0.6853932570666075,0.5961538441479206,0.014194153980318978,0.01252536801414727,0.0017987085834467286,0.0018141061194305787,0.0006903795608199737,0.0,0.0,0.0,0.0,0.26086956521739135,0.13636363636363635,0.16666666666666666,0.42105263157894735,0.0,0.0,0.0
1.0,0.0,2.131814915829008e-05,0.0008644461925467449,0.00016361797959371264,0.1220472440944882,0.11507936507936507,0.0,0.0,0.125,0.0018748210108980056,0.05572524039694958,0.0027548209366391185,0.002680965147453083,0.0,0.0,0.0,0.0,0.04229323308270677,0.061042524005486966,0.0,0.0,0.0,0.0,0.7640449441969395,0.5961538441479206,3.192069367497839e-08,1.9152440659354693e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.10526315789473684,0.0,0.0,0.0
1.0,0.0,2.033823423450376e-05,0.0007434237255902008,0.0001507491497380274,0.1220472440944882,0.11507936507936507,0.0,0.0,0.125,0.0017767123794389776,0.05381608126378441,0.0027548209366391185,0.002680965147453083,0.0,0.0,0.0,0.0,0.03571428571428571,0.05624142661179698,0.0,0.0,0.0,0.0,0.7640449441969395,0.5961538441479206,6.384138734995678e-08,9.576220329677347e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.42105263157894735,0.0,0.0,0.0
0.75,0.3333333333333333,0.0027872180137320478,0.008696328697020254,0.0007574225572203327,0.1220472440944882,0.11507936507936507,0.04,0.005405405405405406,0.5,0.00018091522024148287,0.0035534026083136818,0.01928374655647383,0.013404825737265416,1.0,1.0,0.7056452820323958,0.24536390667571067,0.09774436090225563,0.05624142661179698,0.5,0.001214800070253498,0.003318732878247418,0.00012771790055303664,0.7640449441969395,0.5961538441479206,0.0006338993617138093,0.0004925688530241704,0.003953411574033955,0.0014241310778332409,0.005892882679856205,0.0,0.0,0.5,0.0,0.0,0.045454545454545456,0.3333333333333333,0.42105263157894735,0.0,0.0,0.0
0.75,0.3333333333333333,0.02194933435879097,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,3.6019052948016985e-05,0.000944412188316193,0.04132231404958678,0.02412868632707775,1.0,1.0,0.7518467733567795,0.13627591085570623,0.06390977443609022,0.06241426611796982,0.0,0.0,0.01549978282232326,0.000638942044124029,0.7528089880943298,0.5961538441479206,0.002333998603150445,0.0016014576284171147,0.5750995964616029,0.7067820992789795,0.004344459950588548,0.0,0.0,0.0,0.0,0.5217391304347826,0.49999999999999994,0.49999999999999994,0.6842105263157894,0.6666666666666666,0.0,0.1
0.75,0.3333333333333333,0.028646192937529166,0.019501906103854567,0.031626068572479085,0.1220472440944882,0.11507936507936507,0.1,0.04054054054054054,0.0,4.2544621561342236e-05,0.015650051564733744,0.07988980716253444,0.05630026809651475,1.0,1.0,0.9248583792348636,0.09407955875550024,0.04605263157894737,0.5617283950617283,0.0,0.0,0.010679701770307587,0.01359565709066666,0.7528089880943298,0.5961538441479206,0.0015763011513155794,0.0010582019369501656,0.17334117145580633,0.21157445923460902,0.0037970875845098552,0.0,0.0,0.0,0.0,0.34782608695652173,0.22727272727272724,0.3333333333333333,0.47368421052631576,0.4444444444444444,0.0,0.0
0.75,0.3333333333333333,0.02950437842986472,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,2.6795824320881414e-05,0.0007025810179540051,0.04132231404958678,0.02412868632707775,1.0,1.0,0.821152978832621,0.5192875885694498,0.06390977443609022,0.06241426611796982,0.0,0.0,0.024153464883570237,0.0008313464710064891,0.7415730338543653,0.5961538441479206,0.0031389213167669194,0.002768096502764336,0.004721610031547662,0.00329312257348863,0.004319803537702121,0.0,0.0,0.0,0.0,0.5217391304347826,0.22727272727272724,0.20833333333333334,0.6842105263157894,0.6666666666666666,0.0,0.30000000000000004
0.75,0.3333333333333333,0.03853255460360932,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,2.0517564110489546e-05,0.0005379663182713362,0.04132231404958678,0.02412868632707775,1.0,1.0,0.2717233730455689,0.06054330149574422,0.06390977443609022,0.06241426611796982,0.0,0.0,0.021207824481908253,0.0010273275551842978,0.7415730338543653,0.5961538441479206,0.0040996000975496395,0.003527494509633678,0.11443580741639402,0.13909398687372898,0.0035012106298727237,0.0,0.0,0.0,0.0,0.5217391304347826,0.7272727272727273,0.75,0.6842105263157894,0.6666666666666666,0.0,0.6000000000000001
0.75,0.3333333333333333,0.038858046344416385,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,2.034570098377838e-05,0.0005334600894133567,0.04132231404958678,0.02412868632707775,1.0,1.0,0.804856372768555,0.5585919221737876,0.06390977443609022,0.06241426611796982,0.0,0.0,0.0305986326257019,0.0011377869472729233,0.7415730338543653,0.5961538441479206,0.004134046963001363,0.003647574854122244,0.001473161066390615,0.0013894666296912553,0.0007298298214382579,0.0,0.0,0.0,0.0,0.17391304347826086,0.2727272727272727,0.24999999999999997,0.2631578947368421,0.22222222222222224,0.0,0.20000000000000004
0.75,0.3333333333333333,0.028840576061186368,0.019501906103854567,0.031626068572479085,0.1220472440944882,0.11507936507936507,0.1,0.04054054054054054,0.0,4.2257872755358074e-05,0.015544569592367032,0.07988980716253444,0.05630026809651475,1.0,1.0,0.40570722917111357,0.5649197597345309,0.04605263157894737,0.5617283950617283,0.0,0.0,0.009073833639730907,0.011129215549630223,0.7415730338543653,0.5961538441479206,0.0015870429754683087,0.001054105932149287,0.20835509505284877,0.2548559114438898,0.0036343552594594332,0.0,0.0,0.0,0.0,0.4347826086956522,0.22727272727272724,0.20833333333333334,0.5789473684210527,0.5,0.0,0.0
0.75,0.3333333333333333,0.04221077526049189,0.003267606607826696,0.008111039617611912,0.1220472440944882,0.11507936507936507,0.02,0.010810810810810811,0.375,4.812126177055468e-06,0.00255789638996805,0.01928374655647383,0.0160857908847185,1.0,1.0,0.6061948238150006,0.01764394570861383,0.023496240601503758,0.5041152263374485,0.0,0.0,0.06250010983676242,0.07712012665388884,0.7415730338543653,0.5961538441479206,0.009623605480655422,0.006070067001621574,0.04615982743639528,0.05475249584026622,0.0037231183458505727,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.5789473684210527,0.0,0.0,0.0
0.75,0.3333333333333333,0.03790126941178967,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,2.0859305226675472e-05,0.0005469267127513525,0.04132231404958678,0.02412868632707775,1.0,1.0,0.7662039290813518,0.5404617897918718,0.06390977443609022,0.06241426611796982,0.0,0.0,0.028271239785306913,0.0008676118002794936,0.7415730338543653,0.5961538441479206,0.004032400876669931,0.0034989725992415634,0.07631161689380828,0.09180012479201333,0.0039647511921375635,0.0,0.0,0.0,0.0,0.4347826086956522,0.5454545454545455,0.5833333333333334,0.5789473684210527,0.5,0.0,0.8
0.75,0.3333333333333333,0.044780672142044634,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,1.7654808446874303e-05,0.0004629054560335661,0.04132231404958678,0.02412868632707775,1.0,1.0,0.3550135722833907,0.016602805226157098,0.06390977443609022,0.06241426611796982,0.0,0.0,0.025700769221991614,0.001215078011478105,0.7415730338543653,0.5961538441479206,0.0047642849573092646,0.004203709348944701,0.0013841624646054903,0.0013316925494546127,0.0006410667350471184,0.0,0.0,0.0,0.0,0.08695652173913043,0.5454545454545455,0.5833333333333334,0.21052631578947367,0.1111111111111111,0.0,0.20000000000000004
0.75,0.3333333333333333,0.0462058084117137,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,1.7110275828254894e-05,0.00044862794373891666,0.04132231404958678,0.02412868632707775,1.0,1.0,0.3550137864373329,0.5174656094927378,0.06390977443609022,0.06241426611796982,0.0,0.0,0.026269219017073336,0.0012946730575134385,0.7415730338543653,0.5961538441479206,0.004915989139303184,0.00433721833143937,0.0017752878987664325,0.0017938851913477539,0.0006755857130881171,0.0,0.0,0.0,0.0,0.08695652173913043,0.5454545454545455,0.5833333333333334,0.21052631578947367,0.1111111111111111,0.0,0.20000000000000004
0.75,0.3333333333333333,0.03653202828930392,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,2.1641123621664993e-05,0.0005674258476936033,0.04132231404958678,0.02412868632707775,1.0,1.0,0.6380519368783133,0.5449332574885989,0.06390977443609022,0.06241426611796982,0.0,0.0,0.02276715136189647,0.0011423401344081037,0.7415730338543653,0.5961538441479206,0.0038867742989896464,0.0034241297130964393,0.009550955212624687,0.009162969125531523,0.004467742015020687,0.0,0.0,0.0,0.0,0.26086956521739135,0.22727272727272724,0.3333333333333333,0.3684210526315789,0.2777777777777778,0.0,0.1
0.75,0.3333333333333333,0.04193231943602657,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,1.8854053838197097e-05,0.0004943494127477232,0.04132231404958678,0.02412868632707775,1.0,1.0,0.6380525369288041,0.5411610235662532,0.06390977443609022,0.06241426611796982,0.0,0.0,0.031974817942520814,0.0013437366319407047,0.7415730338543653,0.5961538441479206,0.0044613806529952464,0.003933216524725801,0.005297758874682943,0.0060200591606581625,0.0008777682987568237,0.0,0.0,0.0,0.0,0.26086956521739135,0.22727272727272724,0.3333333333333333,0.3684210526315789,0.2777777777777778,0.0,0.1
0.75,0.3333333333333333,0.02596070609149714,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,3.0453492267739238e-05,0.0007984843544980542,0.04132231404958678,0.02412868632707775,1.0,1.0,0.645223972442529,0.03357587301356725,0.06390977443609022,0.06241426611796982,0.0,0.0,0.01735991750174214,0.0008648704671497648,0.7415730338543653,0.5961538441479206,0.0027600632540465864,0.0024353904544235755,0.00479187208558855,0.003272901645405805,0.004502260993061685,0.0,0.0,0.0,0.0,0.7391304347826086,0.13636363636363635,0.16666666666666666,0.894736842105263,0.9444444444444444,0.0,0.20000000000000004
0.75,0.3333333333333333,0.31341974889740076,0.010598110320623093,0.002364187884915893,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,2.084013352181479e-06,0.00010348832607967441,0.04132231404958678,0.02412868632707775,1.0,1.0,0.09519061309572137,0.5958088593017887,0.04887218045112782,0.098079561042524,0.0,0.0,0.33669318117914193,0.015479251621131779,0.5842696614563465,0.5961538441479206,0.03334911972303053,0.03126578480317675,0.0018057347888508174,0.0017852190793122573,0.0007544862343246856,0.0,0.0,0.0,0.0,0.4347826086956522,0.7272727272727273,0.75,0.5789473684210527,0.0,0.0,0.0
0.75,0.3333333333333333,0.018096348874990675,0.01291482611664837,0.0015111683059104697,0.1220472440944882,0.11507936507936507,0.08,0.010810810810810811,0.0,4.368804747514094e-05,0.0011454916345490806,0.04132231404958678,0.02412868632707775,1.0,1.0,0.0561625697262428,0.6155075782825955,0.06390977443609022,0.06241426611796982,0.0,0.0,0.013315666885538743,0.0005882592613400932,0.7528089880943298,0.5961538441479206,0.001924964663792102,0.0016982299633549972,0.00300487384448197,0.0013490247735256056,0.004023926583064989,0.0,0.0,0.0,0.0,0.5217391304347826,0.7272727272727273,0.75,0.6842105263157894,0.6666666666666666,0.0,0.6000000000000001
1.0,0.0,0.010441673453910732,0.00409747495267157,0.00027943744829488,0.1220472440944882,0.11507936507936507,0.0,0.0,0.0,2.044941607305812e-05,0.00029145814588051543,0.008264462809917356,0.005361930294906166,0.0,0.0,0.0,0.0,0.09586466165413533,0.052126200274348417,0.0,0.0,0.0006496552018994946,0.00016634518645236863,0.7640449441969395,0.5961538441479206,0.005128027518191604,0.0008418881114416681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.49999999999999994,0.49999999999999994,0.10526315789473684,0.0,0.0,0.0
