duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
0.0,0.5,0.35,0.875,6.497094423399767e-07,0.008455678062761384,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043137254901960784,0.06862745098039216,0.0,0.0,0.0,0.0,1.0,0.0,0.08,0.08661417322834647,1.0,1.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0
0.0,0.5,0.2833333333333333,0.875,3.27474517308456e-06,0.008960167285701752,0.0,0.0,0.0,0.9333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9291338582677166,0.25196850393700787,0.27,0.02,0.0,0.0,0.0,0.0,0.01,0.0
0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4843137254901961,0.03725490196078431,0.0,0.0,1.0,1.0,0.08,0.06,0.0,1.0,0.07480314960629922,0.08,0.07,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,0.16666666666666666,0.875,1.1527103009257652e-07,0.0002559003304769982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24705882352941178,0.24705882352941178,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8779527559055118,0.88,0.01,0.0,0.0,0.0,0.0,0.0,0.0
0.004832304674417491,0.5,0.8833333333333333,0.875,5.475373929397384e-07,0.006668031468429211,0.0,0.0,0.0,0.0,0.0,1.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5039370078740157,0.04330708661417323,0.09,0.04,0.01,0.0,0.02,0.25,0.0,0.0
0.0,0.5,0.6333333333333333,0.875,1.5433219051712915e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.08,0.31,0.0,0.3228346456692913,0.0,0.01,0.08,0.23,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2,0.875,2.0958369107741185e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07450980392156864,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0
0.0,0.5,0.35,0.875,7.230637342170709e-07,0.006459655485040797,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.00980392156862745,0.0,0.0,0.0,0.0,1.0,0.0,0.33,0.11023622047244094,1.0,1.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0
0.0,0.5,0.35,0.875,6.051729079860267e-07,0.008422776591700055,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.023529411764705882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.35,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49019607843137253,0.021568627450980392,1.0,1.0,0.0,0.0,0.05,0.06,0.0,1.0,0.04330708661417323,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.35,0.875,8.173763952019062e-07,0.0015427134208756178,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.027450980392156862,0.0,0.0,0.0,0.0,1.0,0.0,0.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9876321707095354,0.5,0.75,0.375,2.619796138467648e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.00196078431372549,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.003937007874015748,0.01,0.28,0.56,0.0,0.0,0.0,0.56,1.0
0.0,0.5,0.13333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,0.03333333333333333,1.0,1.0,0.0,0.0,0.08,0.05,0.0,1.0,0.06692913385826771,0.07,0.05,0.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,0.16666666666666666,0.875,7.59740880155618e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.00196078431372549,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.4448818897637795,0.16929133858267717,0.15,0.04,0.15,0.05,0.0,0.0,0.0,0.0
0.0,0.5,0.3,0.875,3.4683481077173194e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0058823529411764705,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38976377952755903,0.2440944881889764,0.33,0.04,0.33,0.03,0.0,0.0,0.0,0.0
0.0,0.5,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44509803921568625,0.0058823529411764705,1.0,1.0,0.0,0.0,0.02,0.06,0.0,1.0,0.011811023622047244,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.26666666666666666,0.875,2.0958369107741185e-08,0.00081522533851958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6968503937007874,0.027559055118110236,0.04,0.09,0.01,0.25,0.01,0.0,0.0,0.0
0.0,0.5,0.7666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25098039215686274,0.041176470588235294,1.0,1.0,0.0,0.0,0.17,0.05,0.0,1.0,0.0826771653543307,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,0.16666666666666666,0.875,1.1527103009257652e-07,0.00028880180153832653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4980392156862745,0.4980392156862745,0.0,0.0,0.0,0.0,1.0,0.01,0.01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.7166666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22941176470588237,0.01568627450980392,1.0,1.0,0.0,0.0,0.08,0.08,0.0,1.0,0.06299212598425197,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.7166666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1627450980392157,0.029411764705882353,1.0,1.0,0.0,0.0,0.19,0.06,0.0,1.0,0.0,0.0,0.06,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.35,0.875,8.48813948863518e-07,0.03892244026555143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.00196078431372549,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03937007874015748,0.051181102362204724,1.0,0.0,0.09,0.14,0.0,0.14,0.0,0.07
0.0,0.5,0.7166666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2235294117647059,0.0058823529411764705,1.0,1.0,0.0,0.0,0.03,0.06,0.0,1.0,0.06692913385826771,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,0.2,0.875,4.715633049241766e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12598425196850394,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.5,0.35,0.875,9.30027629156015e-07,0.002401807387476969,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3226639873690254,0.5,0.6333333333333333,0.375,2.619796138467648e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.00196078431372549,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.003937007874015748,0.01,0.68,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.5,0.7166666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21568627450980393,0.01764705882352941,1.0,1.0,0.0,0.0,0.09,0.06,0.0,0.6062992125984252,0.03937007874015748,0.07,0.1,0.01,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.35,0.875,0.00014288368139202552,0.030393647822653757,0.0,0.0,0.0,0.06666666666666667,0.0,1.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0058823529411764705,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2637795275590551,0.2637795275590551,1.0,0.0,0.01,0.0,0.0,0.0,0.03,0.03
0.0,0.5,0.35,0.875,5.370582083858679e-07,0.0009248969087240079,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0196078431372549,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.021568627450980392,0.0,0.0,1.0,1.0,0.05,0.07,0.0,1.0,0.04330708661417323,0.05,0.07,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.5,0.35,0.875,8.514337450019856e-07,0.0027527564121311377,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.01568627450980392,0.0,0.0,0.0,0.0,1.0,0.0,0.33,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4725490196078431,0.0,0.0,0.0,1.0,1.0,0.0,0.07,0.0,1.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.5,0.35,0.875,6.077927041244944e-07,0.0007055537683151522,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.031496062992125984,1.0,1.0,0.0,0.11,0.03,0.0,0.0,0.0,0.0
9.56892014736137e-05,0.5,0.7833333333333333,0.875,2.3211393786823363e-06,0.0011917643962214488,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5275590551181102,0.23228346456692914,0.44,0.02,0.01,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.35,0.875,8.357149681711797e-07,0.012546427631386541,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01568627450980392,0.01568627450980392,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.031496062992125984,1.0,1.0,0.0,0.11,0.01,0.0,0.0,0.0,0.0
0.0,0.5,0.85,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19607843137254902,0.00980392156862745,1.0,1.0,0.0,0.0,0.06,0.05,0.0,1.0,0.01968503937007874,0.02,0.05,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.7166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.24015748031496065,0.003937007874015748,0.02,1.0,0.02,1.0,0.0,0.0,0.92,1.0
0.0,0.5,0.35,0.875,3.851100323547443e-07,0.044384084461731935,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021568627450980392,0.021568627450980392,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04330708661417323,1.0,1.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0
2.3922300368403424e-05,0.5,0.7833333333333333,0.875,3.8013241969165574e-06,0.0012063872722487057,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.42913385826771655,0.3031496062992126,0.71,0.09,0.01,0.0,0.02,0.01,0.0,0.0
0.0,0.5,0.35,0.875,0.00014288368139202552,0.030393647822653757,0.0,0.0,0.0,0.06666666666666667,0.0,1.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.00392156862745098,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8385826771653543,0.8385826771653543,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
0.0,0.5,0.35,0.875,6.156520925398973e-07,0.006905653203872137,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03529411764705882,0.0,0.0,0.0,0.0,1.0,0.0,0.16,0.0,1.0,1.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0
0.0005980575092100856,0.5,0.7166666666666667,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.69,1.0
0.0,0.5,0.7166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6254901960784314,0.0,0.0,0.0,1.0,1.0,0.0,0.51,0.0,1.0,0.0,0.0,0.51,1.0,0.0,0.0,0.0,1.0,1.0
0.0,0.5,0.35,0.875,7.833190454018267e-07,0.00562980727049396,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03137254901960784,0.054901960784313725,0.0,0.0,0.0,0.0,1.0,0.0,0.14,0.12992125984251968,1.0,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0
0.0,0.5,0.7166666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22156862745098038,0.013725490196078431,1.0,1.0,0.0,0.0,0.07,0.06,0.0,1.0,0.03937007874015748,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.43333333333333335,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2647058823529412,0.043137254901960784,1.0,1.0,0.0,0.0,0.17,0.04,0.0,1.0,0.08661417322834647,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5313725490196078,0.0058823529411764705,1.0,1.0,0.0,0.0,0.01,0.05,0.0,1.0,0.011811023622047244,0.02,0.05,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.7166666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40784313725490196,0.013725490196078431,1.0,1.0,0.0,0.0,0.04,0.07,0.0,1.0,0.031496062992125984,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.35,0.875,6.208916848168326e-07,0.0008810282806422367,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12745098039215685,0.12745098039215685,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9173228346456693,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
0.0,0.5,0.95,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21372549019607845,0.029411764705882353,0.0,0.0,1.0,1.0,0.15,0.06,0.0,1.0,0.05905511811023622,0.06,0.07,0.0,0.0,0.0,0.0,1.0,1.0
0.07289124922252524,1.0,0.6333333333333333,0.875,3.824902362162766e-07,0.00038385049571549733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.69,0.96,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
0.031744892588871344,1.0,0.6333333333333333,0.875,3.824902362162766e-07,0.00038385049571549733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.0,1.0,0.0,0.0,0.57,0.95,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.35,0.875,5.291988199704649e-07,0.007029947650103822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.03137254901960784,0.0,0.0,0.0,0.0,1.0,0.0,0.12,0.07874015748031496,1.0,1.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0
0.0,0.5,0.18333333333333332,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5235294117647059,0.00784313725490196,1.0,1.0,0.0,0.0,0.02,0.06,0.0,1.0,0.015748031496062992,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.3,0.875,1.0033819210331092e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.00196078431372549,0.0,0.0,0.0,0.0,0.67,0.67,0.0,0.14173228346456693,0.11023622047244094,0.24,0.14,0.24,0.07,0.0,0.0,0.0,0.0
0.0,0.5,0.35,0.875,9.038296677713386e-07,0.008239990641359341,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0058823529411764705,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09842519685039369,1.0,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0
0.0,0.5,0.35,0.875,7.283033264940062e-07,0.023930336618606145,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.011764705882352941,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.023622047244094488,1.0,1.0,0.0,0.14,0.03,0.0,0.0,0.0,0.0
0.0,0.5,0.15,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5705882352941176,0.025490196078431372,1.0,1.0,0.0,0.0,0.05,0.06,0.0,1.0,0.03937007874015748,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.35,0.875,5.134800431396591e-07,0.0590142719270026,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00784313725490196,0.06274509803921569,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.9015748031496063,1.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
0.0,0.5,0.4166666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.00196078431372549,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.003937007874015748,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.35,0.875,7.256835303555385e-07,0.008236334922352527,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03137254901960784,0.03137254901960784,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06299212598425197,1.0,1.0,0.0,0.06,0.04,0.0,0.01,0.0,0.0
0.0,0.5,0.35,0.875,5.318186161089326e-07,0.0021130055859386425,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03529411764705882,0.03529411764705882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.7166666666666667,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7007874015748031,0.0,0.01,0.17,0.33,0.0,0.0,0.0,0.33,1.0
0.020573178316826944,1.0,0.6333333333333333,0.875,3.851100323547443e-07,0.00038385049571549733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.64,0.94,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.26666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5803921568627451,0.027450980392156862,1.0,1.0,0.0,0.0,0.05,0.05,0.0,1.0,0.05511811023622047,0.06,0.05,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.2833333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29215686274509806,0.0,1.0,1.0,0.0,0.0,0.01,0.06,0.0,1.0,0.0,0.0,0.07,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3862745098039216,0.00980392156862745,1.0,1.0,0.0,0.0,0.03,0.08,0.0,1.0,0.01968503937007874,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.7166666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1215686274509804,0.0058823529411764705,1.0,1.0,0.0,0.0,0.06,0.08,0.0,0.8307086614173228,0.011811023622047244,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.5,0.35,0.875,9.614651828176269e-07,0.019006083116427337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0058823529411764705,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42125984251968507,1.0,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
0.0,0.5,0.8166666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38823529411764707,0.0,0.65,1.0,0.35,0.0,0.01,0.41,0.0,1.0,0.0,0.0,0.32,0.78,0.0,0.51,1.0,0.27,0.0
0.0,0.5,0.35,0.875,6.732876075861856e-07,0.0842679788260755,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.2047244094488189,1.0,1.0,0.0,0.02,0.06,0.0,0.0,0.0,0.0
0.0,0.0,0.2,0.875,2.0958369107741185e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.003937007874015748,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0
